Datetime,P0001,P0002,P0003,P0004,P0005,P0006,P0007,P0008,P0009,P0010,P0011,P0012,P0013,P0014,P0015,P0016,P0017,P0018,P0019,P0020,P0021,P0022,P0023,P0024,P0025,P0026,P0027,P0028,P0029,P0030,P0031,P0032,P0033,P0034,P0035,P0036,P0037,P0038,P0039,P0040,P0041,P0042,P0043,P0044,P0045,P0046,P0047,P0048,P0049,P0050,P0051,P0052,P0053,P0054,P0055,P0056,P0057,P0058,P0059,P0060,P0061,P0062,P0063,P0064,P0065,P0066,P0067,P0068,P0069,P0070,P0071,P0072,P0073,P0074,P0075,P0076,P0077,P0078,P0079,P0080,P0081,P0082,P0083,P0084,P0085,P0086,P0087,P0088,P0089,P0090,P0091,P0092,P0093,P0094,P0095,P0096,P0097,P0098,P0099,P0100
2025-06-10 06:40:12,91.86,92.83,64.54,82.13,9139.82,8053.12,8590.5,1123.77,1032.85,1186.01,1075.72,1105.14,1167.77,1119.96,1198.78,1063.56,1059.15,523.28,450.73,599.22,573.6,480.92,494.9,473.62,469.52,498.53,524.33,30.06,28.26,25.94,20.88,34.38,309.71,283.61,351.36,372.09,376.99,98.99,103.78,102.53,96.58,98.34,1116.45,1487.7,1259.68,1320.46,1330.71,1977.69,2202.03,824.76,1994.46,2063.53,546.92,483.47,484.76,398.52,526.87,535.14,447.68,442.44,2830.48,3587.71,3264.49,5433.62,5353.01,76.04,59.18,73.7,59.79,52.25,239.11,258.96,279.38,257.05,220.99,4.79,0.42,1.36,3.3,1.71,0.63,2.09,4.63,0.47,1.58,34.7,86.33,95.43,66.85,34.12,98.93,44.41,31.72,77.77,24.2,10.38,22.77,18.22,9.36,18.61
2025-06-10 06:40:13,82.15,52.21,89.46,82.99,7536.21,8683.39,9256.83,1092.18,1191.31,1199.2,1136.23,1045.59,1188.47,1061.41,1184.74,1062.26,1141.98,563.95,595.09,560.14,547.23,469.88,550.23,569.66,604.53,598.09,560.47,32.75,31.58,23.02,15.8,18.76,225.82,222.0,375.01,338.52,275.06,100.11,99.61,95.19,100.39,101.28,1311.41,1470.18,1569.2,1441.27,1376.19,657.25,3313.28,2712.91,3468.07,2173.22,439.2,551.45,413.23,452.51,441.95,433.58,496.7,483.59,1762.84,4848.66,1548.88,2275.73,3892.19,71.26,61.38,55.24,50.46,66.53,218.25,260.88,293.05,213.56,245.41,2.39,2.34,2.88,2.25,3.8,2.99,1.81,3.18,1.23,1.08,40.6,55.36,46.29,83.25,35.4,11.67,84.73,67.89,60.67,11.56,23.84,24.33,17.3,10.99,7.85
2025-06-10 06:40:14,69.68,97.35,103.1,95.9,7639.64,7661.1,8735.08,1078.69,1087.87,1136.16,1204.58,1166.6,1080.86,1166.96,1098.6,1130.72,1105.35,489.8,594.51,596.19,581.01,457.67,500.57,555.94,582.42,486.46,585.6,21.26,29.72,23.13,30.62,21.74,341.91,304.38,345.38,272.14,372.91,101.04,105.19,100.15,102.28,107.97,1313.95,1539.82,1344.99,1155.18,1125.92,4183.84,1984.41,1737.46,2550.74,1696.3,539.56,388.74,557.7,497.45,418.58,517.08,497.41,553.14,3098.41,1716.32,1521.48,3347.92,4716.17,66.87,68.44,71.14,77.81,61.27,248.22,236.13,257.95,277.41,277.5,4.84,4.27,2.12,0.46,2.87,4.93,4.39,2.38,4.76,2.47,43.32,16.73,42.77,88.81,21.81,26.89,24.62,31.87,34.4,81.41,23.73,25.62,23.42,28.59,29.89
2025-06-10 06:40:15,68.79,98.92,103.19,95.44,8261.26,9097.58,8558.52,1193.42,1113.25,1180.82,1067.24,1037.41,1089.19,1061.16,1192.46,1122.54,1208.21,575.74,614.1,618.57,598.29,471.65,477.81,611.77,537.57,603.05,467.92,23.45,33.03,25.81,31.83,17.15,274.41,359.97,351.35,245.93,371.13,100.19,105.19,109.86,109.99,109.04,1314.8,1363.99,1470.89,1542.9,1470.07,2886.04,640.77,2547.65,3035.9,2230.26,520.91,522.35,488.64,556.58,539.04,544.32,506.12,394.31,1767.85,4724.81,4906.14,3745.52,2147.17,65.29,57.85,79.5,49.82,57.34,240.11,262.17,200.02,224.89,251.28,0.38,3.54,4.25,1.22,4.45,1.57,3.16,1.96,0.38,2.51,27.93,38.94,88.5,71.2,25.54,29.12,49.4,20.8,91.49,80.47,17.95,29.85,28.27,22.99,23.48
2025-06-10 06:40:16,69.33,89.32,103.2,69.83,7881.82,9617.61,8793.24,1055.58,1106.31,1126.28,1092.0,1188.36,1045.87,1149.27,1207.15,1114.2,1132.94,462.85,518.64,460.62,586.07,537.22,550.74,546.38,616.48,548.6,545.74,21.99,16.8,24.09,22.24,34.33,368.25,206.14,246.41,311.31,319.36,95.97,108.06,106.25,104.39,108.67,1203.46,1311.65,1198.66,1446.11,1131.4,3685.55,530.27,3780.93,3010.93,3790.68,532.46,508.61,471.24,424.05,390.31,401.81,442.64,552.59,4312.48,1915.74,4847.32,4457.79,5064.86,69.29,71.76,78.59,69.57,72.35,240.5,215.69,288.45,290.44,242.31,2.44,3.77,2.69,4.84,4.12,4.72,3.76,3.43,4.32,4.77,38.68,35.96,56.39,88.49,23.76,54.44,83.26,32.58,58.61,59.74,6.8,7.18,17.91,24.19,26.08
2025-06-10 06:40:17,60.72,42.18,79.17,108.69,7736.46,9454.07,8346.06,1179.93,1143.16,1200.39,1203.8,1161.89,1152.97,1041.01,1172.76,1119.63,1083.35,540.2,497.28,615.05,616.27,612.84,574.57,534.62,614.51,559.27,474.7,35.48,32.02,33.53,32.7,34.5,304.65,345.61,247.15,334.48,223.76,100.55,95.27,108.29,102.57,98.59,1563.91,1119.05,1378.11,1138.13,1212.37,3060.97,2179.49,2926.3,2619.14,3832.4,462.15,415.21,474.14,527.56,503.35,564.84,497.98,413.67,2868.05,3178.0,1555.25,2220.1,1636.41,50.66,66.61,72.36,66.14,51.27,272.12,220.5,256.77,237.32,230.3,4.82,1.54,1.23,1.37,0.22,2.45,1.13,4.19,1.44,0.26,96.95,42.14,53.71,35.65,96.44,25.17,52.41,34.37,92.45,97.93,21.37,15.65,5.39,20.02,15.71
2025-06-10 06:40:18,57.97,108.13,64.37,42.2,7874.36,8418.13,8960.24,1075.18,1105.65,1184.95,1156.36,1114.18,1203.99,1116.95,1163.04,1118.66,1197.38,510.37,582.44,457.28,526.09,595.37,496.96,592.26,618.82,520.6,459.94,30.07,24.37,37.7,32.07,39.89,367.7,207.8,375.09,196.02,337.81,107.32,100.38,95.87,100.12,101.98,1419.85,1199.31,1216.66,1577.04,1159.85,3795.96,975.41,2512.65,1039.13,3355.99,483.86,563.74,390.53,470.16,482.52,510.55,413.17,532.85,4757.52,5226.24,2243.62,5334.13,3617.25,75.65,77.78,70.11,73.09,61.78,296.44,231.01,242.41,203.48,268.65,1.96,0.99,3.08,4.53,0.11,4.16,4.32,4.44,0.11,3.89,23.57,43.57,66.23,82.05,15.73,88.83,79.29,92.64,89.98,14.17,6.61,25.01,19.66,27.21,5.89
2025-06-10 06:40:19,64.22,60.03,90.53,105.04,7677.88,8078.21,8897.45,1104.94,1211.64,1127.1,1178.92,1171.07,1049.59,1090.55,1084.73,1208.51,1203.91,460.65,549.33,465.29,536.24,542.67,497.88,584.62,587.94,470.35,555.43,23.14,19.7,32.26,28.75,39.97,222.07,206.54,259.47,234.03,188.09,104.91,97.6,108.61,96.35,109.03,1378.98,1561.81,1111.45,1196.34,1193.65,2206.65,1054.31,713.36,4493.95,2553.15,548.22,561.36,470.56,519.85,385.74,421.83,497.1,439.08,1907.1,3571.65,2730.48,4827.91,4601.83,52.47,72.58,72.08,52.65,54.92,277.91,233.84,284.7,214.33,266.53,2.29,1.84,3.91,4.48,4.82,3.44,2.39,0.55,3.5,0.49,47.82,86.64,81.76,44.54,61.46,31.49,35.67,25.12,75.08,10.14,5.39,11.31,25.06,28.1,16.97
2025-06-10 06:40:20,67.19,88.65,82.87,88.88,9022.87,7987.33,7710.67,1076.98,1181.12,1122.76,1117.43,1135.15,1071.07,1169.55,1144.19,1147.48,1192.4,594.52,578.89,564.41,536.33,541.08,475.99,489.77,591.42,551.04,540.41,36.71,34.96,39.18,33.96,21.76,194.8,374.65,245.17,253.7,349.85,102.78,103.35,98.37,106.81,98.03,1394.36,1224.48,1353.81,1315.2,1482.35,3032.87,1612.02,1701.57,4330.05,3856.32,542.81,559.93,472.35,401.09,531.73,562.83,393.79,502.71,2704.7,2701.84,5249.65,4369.1,4617.1,65.97,57.23,54.95,58.78,52.26,233.41,265.31,227.24,214.09,240.68,4.41,3.44,4.62,4.58,0.79,3.92,3.46,1.77,1.86,4.62,85.59,72.62,22.24,75.91,78.94,66.54,65.08,90.29,90.14,49.25,29.39,13.22,6.04,28.78,5.34
2025-06-10 06:40:21,108.89,102.6,69.13,108.08,9768.75,8334.05,7802.24,1099.18,1044.82,1105.91,1045.29,1120.41,1158.19,1032.39,1106.62,1151.38,1113.03,567.17,584.13,605.9,609.82,507.69,557.87,499.2,492.17,504.92,569.3,20.94,23.21,31.55,16.76,21.14,355.67,311.59,344.64,355.75,240.51,97.08,95.64,107.03,98.42,107.32,1419.99,1360.37,1317.64,1179.01,1494.65,2742.89,1442.93,1983.87,1091.98,1494.65,540.68,453.32,382.59,416.3,498.89,529.15,519.58,546.56,4519.22,3001.97,3377.59,4003.06,3423.27,67.68,65.28,45.67,79.51,45.5,241.21,257.55,221.46,292.1,219.8,1.6,0.6,0.46,4.41,0.97,4.75,4.85,0.8,1.85,4.84,39.61,83.41,17.27,70.61,42.35,80.05,62.91,99.38,36.12,50.3,10.91,19.86,12.14,7.14,27.47
2025-06-10 06:40:22,103.47,107.59,95.76,88.82,9273.63,9408.23,9636.08,1170.04,1195.08,1093.53,1094.62,1214.22,1125.91,1219.23,1060.18,1109.81,1124.25,522.93,599.3,562.22,533.79,550.43,491.44,613.45,484.45,564.56,479.24,28.56,39.19,33.08,16.38,24.15,315.58,336.75,304.06,335.3,302.09,107.74,108.04,109.59,98.98,104.08,1371.52,1595.22,1589.56,1375.18,1550.17,553.91,3368.91,1088.34,1432.38,3629.11,440.93,480.74,521.15,514.63,471.64,397.78,483.31,494.27,3515.42,1588.1,2632.87,2805.37,5417.36,69.03,61.61,79.02,46.92,70.77,238.14,262.67,227.48,225.96,268.28,0.35,2.32,3.3,1.25,2.51,1.4,2.9,4.51,4.47,2.35,15.92,55.01,28.75,22.36,25.8,17.18,50.0,39.43,84.08,39.32,15.86,6.22,14.79,27.73,12.65
2025-06-10 06:40:23,62.55,96.05,58.52,42.08,8733.93,9433.88,9001.22,1033.12,1136.15,1108.77,1181.75,1066.99,1091.3,1135.18,1040.77,1136.19,1161.71,493.06,513.96,511.84,498.75,572.94,614.37,506.29,590.38,615.51,542.62,24.84,34.11,16.79,20.05,20.84,304.14,355.74,269.83,218.0,214.53,108.79,100.6,102.93,102.44,102.77,1253.14,1566.64,1494.0,1272.96,1202.83,2005.72,2728.04,1670.71,921.2,925.02,501.26,540.71,460.31,389.34,403.53,489.96,508.23,491.46,2008.34,4494.9,2006.11,4743.26,4508.61,47.79,58.95,46.72,51.02,55.76,269.48,299.56,264.41,269.43,274.33,1.0,4.14,2.58,2.44,4.79,2.38,2.57,2.49,1.27,3.25,62.73,74.82,76.95,26.44,32.08,45.49,25.94,55.85,25.31,11.53,20.38,24.0,20.78,12.21,23.88
2025-06-10 06:40:24,81.3,99.9,49.82,107.11,9679.28,8356.89,9592.01,1046.69,1136.07,1056.52,1188.59,1077.19,1159.03,1127.04,1134.19,1096.37,1078.37,565.73,486.14,465.25,567.51,523.11,501.38,602.86,552.59,499.52,507.32,25.09,39.07,15.93,30.68,31.8,290.44,217.26,221.05,224.19,367.09,95.06,108.85,97.92,104.09,104.0,1582.07,1160.42,1301.17,1274.88,1504.04,1354.27,1831.02,2071.73,4176.83,3260.79,532.61,426.09,449.52,382.15,494.84,486.64,502.75,405.75,4321.82,5081.89,4318.42,3613.26,3541.26,65.94,75.77,76.09,75.28,47.71,255.82,291.9,281.12,277.85,250.17,1.65,2.47,4.94,0.48,4.15,2.64,0.71,4.97,3.08,4.59,12.45,60.74,11.62,48.9,63.02,22.96,33.97,49.88,54.42,48.14,27.51,5.76,19.58,27.3,27.31
2025-06-10 06:40:25,66.35,103.8,67.66,72.27,8880.91,8781.38,7639.02,1189.23,1178.81,1142.75,1081.34,1092.71,1058.07,1211.25,1125.72,1203.32,1212.84,571.54,532.91,547.83,483.37,575.95,604.36,613.16,556.88,613.87,496.46,28.06,37.23,17.1,17.83,17.8,238.22,233.49,341.48,369.42,268.86,107.33,103.53,102.67,102.77,100.61,1420.58,1158.89,1232.29,1575.31,1559.79,501.83,1802.7,3599.7,4397.94,642.61,548.91,455.28,402.18,515.43,411.96,549.28,561.0,561.54,1584.45,2446.65,4550.69,2468.74,1680.89,68.59,76.18,62.43,53.84,63.14,262.01,284.08,236.1,241.18,256.81,4.03,0.84,1.76,2.3,1.81,1.55,0.78,2.13,4.66,4.92,52.38,15.01,10.85,69.84,68.51,82.19,13.84,84.6,12.48,48.27,15.99,14.23,26.79,13.83,22.45
2025-06-10 06:40:26,81.98,78.75,94.78,83.05,9662.1,9406.55,8564.98,1143.85,1159.1,1072.04,1069.87,1061.98,1055.8,1050.84,1171.34,1204.03,1209.44,576.18,588.11,514.59,510.63,614.76,502.99,603.91,545.16,585.78,612.57,27.2,38.27,37.0,24.67,22.47,210.5,197.67,373.79,219.77,217.53,97.28,95.93,103.48,99.52,102.23,1451.84,1589.63,1580.64,1343.98,1394.77,1253.66,3024.13,4020.1,4008.55,2777.57,426.68,536.5,552.37,461.37,504.87,524.5,503.36,508.84,4827.11,2340.42,2831.41,1931.37,2067.98,52.33,61.51,76.62,58.31,72.34,261.32,263.63,270.02,256.48,263.97,3.7,3.15,3.73,4.92,4.33,2.07,3.62,0.77,2.16,0.66,77.02,89.15,24.21,19.78,29.51,46.02,35.85,11.99,91.13,86.21,14.09,25.15,9.72,21.36,13.29
2025-06-10 06:40:27,107.93,84.66,96.88,57.37,8122.4,8809.74,9559.3,1098.76,1057.78,1064.33,1122.41,1067.91,1106.62,1189.96,1137.95,1042.18,1031.17,609.58,612.66,596.5,521.53,487.52,545.72,489.33,544.45,567.09,466.61,37.51,26.43,32.81,37.62,33.12,245.88,217.83,334.26,270.4,189.07,100.36,108.98,107.48,103.0,106.2,1268.23,1535.44,1256.34,1468.21,1229.84,2287.83,2424.62,4213.55,843.8,3742.77,436.51,565.85,509.6,520.2,564.23,568.87,568.76,476.16,1555.51,2876.64,3660.19,2595.79,4861.72,70.88,66.37,47.92,54.89,58.01,216.71,204.69,213.81,293.2,287.19,3.95,0.62,2.46,1.74,2.73,1.12,0.56,3.82,4.99,2.11,95.85,19.39,71.15,74.79,57.67,90.66,11.71,36.08,26.69,46.06,18.78,20.3,8.02,22.14,28.33
2025-06-10 06:40:28,44.44,107.0,54.6,58.86,8468.64,8384.13,8178.98,1187.88,1160.3,1203.29,1060.01,1097.29,1171.86,1107.7,1049.81,1145.71,1138.29,458.67,469.16,611.39,602.84,609.38,503.91,488.01,485.98,470.59,607.42,35.8,28.76,23.92,27.34,21.68,200.42,305.05,370.83,312.09,348.41,109.6,105.04,101.79,108.96,105.45,1345.68,1455.19,1515.28,1260.55,1499.25,2981.51,1354.55,2237.91,2443.18,3096.63,557.77,540.66,436.88,402.48,525.5,393.2,467.81,399.1,3156.38,5472.91,3849.18,3822.56,3997.84,71.13,57.88,54.2,61.98,69.38,253.69,285.08,213.87,299.23,259.44,0.51,4.17,3.13,4.08,3.58,2.2,0.95,1.2,0.26,1.8,55.75,59.34,30.36,15.65,71.96,25.65,70.26,92.73,31.27,72.83,21.49,20.84,18.98,10.89,27.77
2025-06-10 06:40:29,90.99,94.31,40.43,104.56,8035.09,7585.2,7724.02,1060.87,1152.37,1152.74,1194.88,1077.62,1084.73,1054.34,1144.57,1090.74,1151.07,507.73,520.45,585.2,458.09,451.86,558.43,461.31,479.03,559.99,575.41,25.11,20.9,36.01,24.0,28.65,375.34,320.09,236.63,343.39,354.06,105.52,103.93,109.2,108.92,100.24,1474.75,1360.95,1358.96,1547.12,1321.76,1347.69,2812.98,1407.9,4284.65,3378.11,415.68,523.38,566.29,483.03,519.24,469.37,519.09,442.82,2654.37,5408.52,5207.16,2579.89,3855.43,47.58,73.55,70.2,72.02,67.48,297.48,253.31,215.61,203.78,265.34,0.36,2.99,1.71,3.11,0.86,2.67,2.76,0.13,0.39,2.11,58.45,42.27,52.58,97.4,55.94,86.4,56.0,27.35,33.64,30.64,11.69,11.66,14.84,16.59,19.59
2025-06-10 06:40:30,78.27,43.84,62.3,46.23,8586.9,7729.14,8558.54,1047.51,1088.71,1148.14,1031.38,1042.32,1103.45,1071.79,1149.78,1071.47,1203.85,534.66,615.14,473.79,602.45,573.37,609.06,571.94,531.21,468.58,474.93,21.23,16.21,36.67,33.3,35.7,371.94,182.16,222.53,378.84,284.32,101.95,96.69,107.79,95.23,109.97,1305.84,1324.55,1422.05,1369.01,1158.19,2590.69,1857.77,3045.7,4213.36,1260.26,542.57,509.67,451.91,509.3,444.59,492.02,509.36,394.11,3264.13,4215.62,2988.62,4303.17,1519.79,48.18,48.95,62.46,68.65,56.17,264.8,242.29,218.11,227.74,210.01,1.56,3.66,3.98,4.06,3.8,2.29,4.37,3.98,0.13,3.7,87.34,47.2,89.92,52.56,32.59,68.79,53.4,98.23,41.66,10.9,25.25,17.61,21.54,12.43,18.42
2025-06-10 06:40:31,69.15,75.37,79.73,77.89,7944.8,8735.11,8792.53,1155.78,1129.53,1084.2,1098.01,1089.0,1139.82,1057.64,1210.53,1166.11,1084.66,603.58,513.71,594.57,564.18,607.71,521.14,504.4,542.78,603.38,474.98,26.8,23.54,18.15,19.64,21.37,360.18,363.62,339.83,280.88,220.73,108.86,102.66,105.76,100.65,97.43,1438.73,1381.07,1187.6,1520.81,1484.76,2956.83,1017.41,1423.46,954.73,3280.3,408.3,433.35,547.45,537.52,569.01,551.71,416.06,412.62,1521.24,1649.51,4066.92,2127.52,4158.42,56.55,60.31,56.35,62.45,77.48,230.53,253.97,292.9,293.17,291.7,4.67,2.53,2.09,3.76,0.99,0.67,4.74,2.1,1.61,0.98,12.46,27.09,94.68,78.39,12.93,65.09,20.83,98.62,43.06,49.69,21.47,11.96,17.46,12.53,9.92
2025-06-10 06:40:32,106.88,95.85,78.03,47.05,9380.35,7884.86,9391.65,1080.5,1059.75,1047.35,1067.38,1096.66,1038.14,1184.55,1114.06,1180.08,1180.53,581.12,454.26,529.51,478.91,613.61,544.59,584.67,559.58,530.61,542.48,31.76,15.37,25.76,31.6,25.78,184.91,260.6,369.49,357.53,258.22,103.56,104.07,96.66,102.96,106.59,1325.18,1412.57,1131.04,1155.95,1185.9,2329.24,3329.21,2716.74,2612.28,2522.17,396.22,474.37,488.47,417.26,451.86,399.47,496.84,408.22,2205.73,5334.36,2318.07,3271.86,1735.22,66.39,59.54,64.2,71.06,51.78,291.34,226.88,207.46,283.64,295.32,4.16,0.38,3.79,3.82,4.97,2.67,3.55,4.05,2.14,4.13,18.2,59.74,38.73,51.94,77.23,62.55,84.48,35.87,55.2,47.41,15.21,17.35,26.03,11.84,24.2
2025-06-10 06:40:33,79.94,83.44,52.79,80.03,9053.71,9671.63,7765.9,1178.8,1090.48,1066.97,1072.02,1072.04,1054.94,1186.39,1215.4,1037.62,1090.28,494.46,599.85,559.25,495.77,474.26,600.22,508.5,478.67,570.2,618.06,36.2,20.31,23.37,27.84,38.17,180.26,272.75,378.09,262.48,351.99,98.97,105.86,101.78,95.24,101.5,1455.59,1182.46,1408.45,1197.73,1458.13,889.79,4292.15,2401.23,3751.4,2418.21,519.15,551.48,456.72,487.97,425.45,522.0,427.3,402.08,3833.43,2248.89,2470.14,2035.57,1754.67,50.9,69.82,61.49,67.29,55.19,292.07,202.43,274.65,277.97,282.24,0.76,2.78,0.37,3.02,0.18,0.94,4.07,2.45,0.36,3.23,86.4,95.79,14.62,87.44,80.39,63.29,67.16,79.61,50.37,80.4,5.36,12.58,8.67,20.82,20.75
2025-06-10 06:40:34,66.04,97.19,50.99,65.29,7868.75,8255.5,9719.84,1041.22,1166.46,1039.66,1143.01,1040.25,1121.79,1114.1,1186.38,1128.01,1069.04,548.44,517.14,530.34,501.83,561.84,600.43,537.94,588.11,472.56,469.5,20.4,18.36,25.1,29.51,36.69,252.0,321.07,365.11,374.92,310.12,95.42,96.28,108.5,104.74,104.29,1170.79,1365.89,1564.08,1477.51,1476.0,4415.15,3295.85,1013.4,4038.88,2934.7,521.96,457.03,499.11,535.36,510.95,463.3,385.12,397.02,4814.03,3477.07,4418.97,1611.53,5156.41,67.4,46.02,62.86,49.5,68.15,270.91,266.64,243.3,200.1,212.44,2.34,1.4,4.37,3.67,1.78,2.36,2.27,3.1,3.68,2.95,84.05,36.05,73.88,92.14,81.12,76.82,16.13,92.76,61.75,35.01,12.46,16.67,16.59,8.16,28.47
2025-06-10 06:40:35,42.29,99.36,58.15,46.25,8950.67,8451.03,8014.11,1096.21,1158.42,1174.34,1183.11,1039.32,1152.09,1129.72,1136.98,1179.56,1086.88,530.4,611.14,529.96,452.88,519.2,454.27,617.9,487.21,556.44,471.88,36.71,16.87,23.48,15.76,31.3,271.13,199.4,281.4,241.15,231.7,102.42,97.76,101.76,96.21,96.38,1547.02,1351.12,1549.66,1280.27,1428.6,2335.65,3114.63,586.34,1230.57,1787.96,526.62,557.94,426.29,516.48,541.31,392.99,394.06,404.76,1742.05,4769.25,3013.56,3648.24,4263.12,70.01,69.88,66.05,50.26,57.66,240.22,288.94,250.47,271.45,257.12,3.11,4.99,0.39,0.73,4.58,3.06,0.17,3.34,0.56,4.17,47.94,35.03,71.39,56.75,88.84,45.05,91.39,20.57,38.32,48.82,20.12,19.12,28.54,16.77,19.87
2025-06-10 06:40:36,101.27,74.99,64.6,72.57,9702.19,9499.93,7924.63,1057.21,1070.49,1130.81,1206.25,1219.31,1185.66,1201.39,1104.28,1065.12,1195.21,610.9,465.08,475.82,545.19,593.88,477.03,464.79,493.98,451.8,547.07,19.55,31.15,19.8,22.9,27.15,281.06,225.25,266.8,366.41,323.29,98.6,108.68,98.91,98.23,101.74,1459.46,1148.76,1103.95,1410.79,1405.19,2197.2,1567.65,1013.1,1773.42,2592.41,531.64,427.13,553.47,427.83,501.55,479.55,512.32,478.87,4144.48,2905.51,4681.79,4767.86,3483.61,73.57,72.76,70.31,62.61,62.96,269.43,289.51,297.77,279.95,255.86,0.93,1.59,3.27,2.41,1.76,0.7,3.89,0.64,1.02,1.54,36.32,46.2,95.54,49.25,31.44,71.13,72.72,46.84,80.92,27.16,10.32,14.13,21.14,7.17,12.12
2025-06-10 06:40:37,80.43,91.5,56.33,41.15,9203.44,8443.03,7549.15,1073.59,1072.4,1110.05,1031.09,1106.65,1166.24,1133.94,1042.99,1035.4,1094.17,572.43,605.79,585.84,485.6,619.81,607.64,508.88,608.63,465.59,578.3,19.01,22.37,35.09,33.16,39.87,323.2,192.47,310.3,274.17,256.02,109.72,99.78,105.1,109.32,109.64,1169.09,1565.07,1466.24,1349.31,1143.15,3346.77,4350.9,1160.92,3994.88,1240.65,530.4,437.57,506.62,487.6,524.19,547.08,521.07,567.24,2530.45,1699.18,2722.08,4111.11,2682.57,48.5,76.38,62.0,68.24,78.73,236.97,263.39,230.89,286.94,216.58,2.46,3.04,2.71,2.54,4.15,3.58,2.67,2.77,4.77,0.84,89.95,99.28,18.29,53.69,79.26,20.85,88.7,15.81,98.86,42.19,7.77,27.1,20.68,28.88,5.67
2025-06-10 06:40:38,67.85,76.11,81.18,73.26,8527.45,8180.13,8627.56,1193.33,1182.13,1086.94,1038.18,1121.31,1046.31,1164.55,1131.16,1154.74,1154.53,537.77,598.09,529.9,619.87,491.7,530.66,534.47,525.67,551.79,479.71,23.7,35.65,32.91,19.57,30.0,200.18,205.52,315.82,230.5,225.45,100.46,102.19,109.53,97.55,98.01,1463.87,1321.65,1523.68,1539.12,1196.22,3445.36,2409.7,2471.75,1220.8,776.91,438.13,434.92,452.19,496.85,476.45,427.93,381.59,415.81,4331.18,3985.73,4612.01,3472.28,4128.03,49.88,50.26,71.24,78.57,56.32,255.14,222.96,292.61,202.13,217.33,3.76,3.72,4.54,3.21,2.85,1.26,1.57,3.72,3.84,3.21,50.24,60.05,18.91,11.34,62.04,97.16,16.8,28.56,85.81,78.04,19.28,10.45,28.79,17.52,10.91
2025-06-10 06:40:39,94.76,89.11,62.03,109.56,8364.61,7986.01,8278.63,1146.24,1204.66,1047.06,1034.53,1081.57,1091.28,1141.95,1070.04,1184.63,1095.59,505.97,565.66,499.22,491.4,531.05,595.52,564.1,555.22,504.17,450.65,28.82,29.61,36.41,31.59,19.87,248.04,271.05,216.85,291.5,219.89,106.48,99.29,96.72,99.38,105.21,1382.91,1541.09,1477.86,1248.72,1530.01,2731.86,3982.73,2694.47,2451.75,3314.02,473.43,520.74,549.43,564.5,461.1,550.79,396.34,459.13,3991.66,4573.9,4781.95,4968.6,4471.45,72.17,73.36,73.8,77.36,46.11,262.82,283.25,273.07,277.04,274.54,2.32,4.96,4.6,3.59,1.47,0.12,0.58,0.94,3.86,4.8,43.24,65.5,91.97,27.0,25.18,59.92,22.5,16.95,90.67,48.92,25.64,9.83,17.6,5.17,8.58
2025-06-10 06:40:40,74.32,87.43,49.48,106.71,8288.45,9053.61,8493.93,1208.24,1176.92,1099.56,1207.17,1042.84,1174.18,1040.16,1133.13,1215.2,1097.47,468.57,507.05,460.29,615.42,455.22,545.33,485.29,480.35,552.69,548.39,21.09,19.38,19.26,36.5,20.79,299.8,288.63,221.44,238.21,192.21,107.26,102.84,97.28,100.78,109.07,1325.28,1390.84,1508.17,1353.76,1585.34,1479.15,1830.91,2077.08,3606.89,4097.76,535.77,413.56,565.31,453.29,552.48,483.62,472.69,498.6,4692.4,2838.42,4542.2,4848.37,4639.24,55.55,55.23,46.02,74.97,46.42,266.1,258.9,206.0,280.57,228.44,4.1,1.47,1.27,0.84,3.9,4.11,1.5,2.77,0.95,1.92,89.13,25.19,11.72,40.23,36.93,56.41,68.53,47.34,51.75,94.15,23.82,29.2,5.41,14.6,19.54
2025-06-10 06:40:41,54.59,95.18,79.8,66.19,8496.92,8414.94,8315.51,1164.42,1139.95,1062.82,1105.91,1089.88,1184.04,1178.24,1142.67,1107.23,1159.77,473.92,507.27,568.59,581.71,531.93,566.41,471.17,573.59,615.82,485.58,17.72,39.62,18.77,26.71,26.89,331.04,280.63,197.9,265.65,193.27,107.46,96.82,105.19,103.11,95.63,1186.4,1278.83,1490.35,1130.28,1549.67,3949.84,1063.08,3388.56,3283.82,767.89,450.15,486.36,491.01,383.54,560.08,538.51,446.69,485.31,5362.56,4571.23,5211.83,4299.37,4539.49,60.2,65.95,64.29,69.67,69.64,234.52,210.44,210.61,240.39,292.17,3.0,4.37,4.47,4.0,2.12,2.71,0.3,1.43,2.89,3.9,55.7,12.69,71.49,46.43,30.01,65.57,48.01,59.02,29.0,63.76,24.07,25.15,17.44,24.15,11.46
