2025/6/10 0:29,61.93,78.26,680.74,3416.89,4135.04,569.8,455.26,551.67,440.5,384.43,464.98,444.5,565.66,2623.94,4201.19,2364.52,4678.23,2619.88,79.81,77.03,67.39,70.19,46.03,237.58,293.73,247.2,211.01,214.69,2.62,4.76,3.49,3.79,4.56,2.38,4.96,3.02,4.43,2.94,92.98,51.01,60.17,35.42,46.68,12.42,95.9,50.34,75.7,90.53,24.14,16.14,19.44,26.53,14.6
2025/6/10 0:29,97.91,106.58,4290.28,1087.86,1285.06,520.55,541.25,439.61,502.06,392.6,425.3,415.62,486.99,4272.64,4917.85,4093.95,4732.91,3740.54,50.74,66.92,58.62,48.54,53.92,226.05,298.25,233.06,290.05,206.95,4.08,1.53,0.9,3.07,0.36,3.36,2.71,4.91,0.43,4.95,13.77,87.74,16.33,48.93,39.93,68.06,68.28,85.11,50.3,54.27,27.91,15.88,9.1,29.73,13.24
2025/6/10 0:29,75.44,88.83,3360.78,3588.44,3772.22,525.72,419.77,540.7,553.72,449.21,413.94,382.64,424.42,3208.64,2000.56,3101.63,4570.57,2513.22,57.74,62.24,51.29,56.95,53.51,202.88,268.91,214.31,232.36,235.67,2.84,2.02,0.84,3.22,1.82,2.69,0.73,2.29,3.41,4.78,51.86,25.79,23.26,81.5,51.99,61.44,97.66,43.46,52.52,13.35,20.69,10.29,6.04,5.52,24.78
2025/6/10 0:29,61.49,83.74,1375.58,1320.21,574.15,417.06,544.37,550.5,508.14,560.78,563.92,564.76,405.96,2790.94,4265.19,2534.71,2479.57,1655.13,58.12,70.86,61.48,78.35,48.56,264.09,255.52,234.91,291.39,269.86,3.55,2.65,1.51,0.43,2.38,3.37,3.58,2.51,2.58,1.58,21.54,36.66,87.67,62.48,57.23,20.83,65.71,53.93,63.93,76.24,29.34,24.53,21.31,12.83,21.74
2025/6/10 0:29,40.52,89.07,3176.98,3116.15,2090.75,497.9,449.1,420.11,412.03,483.06,568.28,449.89,529.06,2630.74,4970.02,3860.06,3800.22,5137.44,69.74,69.82,51.8,64.1,49.09,289.83,260.35,219.3,221.23,296.7,3.27,2.71,1.08,2.93,4.01,3.03,4.84,3.8,2.45,1.9,89.52,18.96,69.18,37,65.82,36.69,55.61,34.37,88.11,33.09,5.82,9.61,15.05,12.37,29.84
2025/6/10 0:29,83.86,105.98,2104.76,4308.52,692.92,519.74,562.18,503.75,503.88,439.83,474.96,444.32,418.6,5466.16,2039.26,2483.83,2631.76,3891.65,76,69.63,48.96,79.92,49.25,268.19,278.8,236.28,235.44,296.14,4.79,3.33,3.45,4.23,1.08,3.56,0.36,0.48,4.07,1.23,30.58,26,89.85,70.45,10.4,73.51,59.47,61.82,16.15,94.86,23.2,13.26,20.4,7.96,11.99
2025/6/10 0:29,68.67,77.04,784.35,2115.83,1518.81,568.84,423.34,530.13,394.54,420.01,542.44,528.4,436.71,5175.83,4748.95,3152.96,3682.18,4310.55,60.05,47.55,46.06,75.86,63.12,207.29,233.68,211.54,212.72,238.06,3.56,4.22,4.12,3.27,3.62,0.25,3.91,0.35,0.17,0.52,31.92,40.38,74.38,38.41,63.03,33.17,56.64,36.2,25.03,88.07,10.1,15.16,23.22,14.34,14.53
2025/6/10 0:29,45.31,102.31,3800.6,728.92,3360.28,490.51,523.8,514.87,451.6,522.24,380.94,560.25,516.97,4965.07,1633.12,1729.17,4328.9,3385.2,46.21,49.72,55.82,74.91,48.2,200.85,243.45,218.31,288.47,251.55,0.29,4.41,4.66,3.21,0.47,1.03,4.62,3.23,0.25,1.47,37.07,13.56,86.24,86.7,22.9,57.39,84.06,26.79,60.14,15.79,6.34,22.87,25.13,14.74,18.66
2025/6/10 0:29,49.11,74.85,1133.2,3317.42,2781.98,503.4,488.27,403.88,448.48,459.96,523.64,409.53,553.24,3008.81,5129.23,3492.82,5292.02,3486.54,55.86,49.52,68.48,78.19,63.46,239.45,264.09,212.86,230.98,206.64,1.38,2.76,4.07,0.4,2.61,2.83,4.4,4.51,0.38,0.16,31.6,65.52,39.75,79.6,65.41,70.07,30.5,44.67,25.64,82.07,24.23,13.82,14.63,15.84,11.25
2025/6/10 0:29,51.09,58.89,4070.4,886.11,1596.45,386.22,438.87,516.46,535.47,506.03,544.81,383.82,568.9,2956.46,4425.92,1714.62,3094.87,5272.38,59.5,69.41,57.81,51.04,51.67,217.53,214.04,259.3,256,210.7,4.75,3.33,2.78,4.58,4.44,3.66,3.88,3.47,1.92,2.99,27.69,29.26,85.53,37.03,11.1,87.17,50.12,80.53,79.45,52.48,25.11,22.44,6.2,27.67,26.56
2025/6/10 0:29,48.81,73.29,900.17,3328.67,3750.59,549.35,502.67,506.32,468.28,508.06,486.55,481.18,419.19,2350.65,3994.86,2143.84,3138.06,2128.58,60.89,73.7,52.4,55.94,66.52,232.2,296.75,255.29,299.36,256.94,2.12,0.66,3.07,4.16,3.36,3.47,4.04,0.32,4.71,4.38,69.66,76.45,37.98,79.35,68.28,42.33,29.27,87.34,14.63,13.62,17.21,14.51,6.35,11.21,25.66
2025/6/10 0:29,42.55,51.38,4085.4,3712.69,2460.93,401.37,449.51,399.46,385.54,561.33,521.77,477.8,409.77,5276.64,4772.58,4095.77,3070.39,4558.25,57.28,69.72,45.73,56.83,73.1,254.57,270.17,245.61,248.07,246.39,3.45,1.69,1.49,3.62,4.2,3.42,1.44,4.55,1.51,3.65,57.45,30.53,80.43,40.34,25.83,55.16,75.53,86.65,10.37,63.02,7.66,28.54,21.82,6.84,19.94
2025/6/10 0:29,107.02,75.16,3235.78,3378.57,1200.84,563.84,560.1,486.72,527.57,396.37,457.14,507.77,551.9,5321.48,4364.49,4238.74,5293.53,3616.72,52.21,46.72,48.09,73.58,72.53,200.52,209.98,223.44,296.55,264.23,3.35,1.64,4.44,4.56,2.14,3.6,1.16,0.42,4.26,3.6,27.27,38.58,28.78,49.27,78,30.12,26.76,48.64,29.35,39.82,10.4,13.11,24.77,16.72,22.31
2025/6/10 0:29,73.55,95.95,620.87,1844.43,3801.26,516.76,490.64,507.73,421.35,524.96,415.66,488.13,482.85,3392.65,3667.65,3458.25,4093.68,2470.7,51.44,55.99,75.1,48.76,53.95,205.91,214.37,243.91,258.4,280.76,2.37,1.52,0.92,3.18,1.16,3.16,4.06,4.41,4.84,2.93,56.29,20.3,48.14,36.96,62.81,19.7,76.62,20.19,47.75,30.86,15.89,11.01,14.92,26.86,28.73
2025/6/10 0:29,61.34,77.78,2078.99,911.98,679.11,476.88,386.82,559.12,453.94,409.69,471.71,552.78,542.37,2834.78,3551.66,4300.6,1828.08,4947.46,56.12,72.49,51.55,54.73,76.24,212.47,261.7,220.82,212.79,287.61,1.19,0.29,3.11,2.94,2.96,1.87,4.7,3.19,0.87,0.45,88.99,48.44,37.18,30.17,23.4,60.12,35.56,89.7,89.53,64.56,6.67,6.52,24.11,14.32,11.62
2025/6/10 0:29,48.12,91.12,1014.12,1584.97,3902.88,405.15,551.87,484.5,471.3,409.02,502.11,416.26,429.47,5482.11,4418.12,4167.39,4288.04,5397.26,48.08,70.98,56.86,68.59,70.71,223.32,291.03,275.4,250.34,201.29,0.18,0.54,4.81,4.27,3.87,1.4,4.94,3.91,2.37,4.06,61.84,75.7,76.04,57.59,16.04,93.95,27.62,91.84,63.49,78.27,5.84,16.31,6.99,6.55,26.87
2025/6/10 0:29,105.9,65.37,1455.07,1915.61,2841.23,419.5,527.48,557.47,521.97,469.85,531.94,458.87,506.02,3334.66,3700.77,2892.77,5455.91,3279.29,69.24,72.99,53.7,57.69,62.68,243.14,206.6,249.75,293.55,296.26,4.43,1.35,2.37,1.34,3.33,2.73,3.19,0.74,4.39,4.92,34.62,53.66,61.89,76.12,50.89,13.03,93.25,78.23,55.21,93.35,29.8,26.69,15.13,16.72,17.8
2025/6/10 0:29,84.78,72.08,2103.24,3764.67,1678.69,492,417.4,546.32,559.75,515.74,505.52,526.02,387.02,2973.1,2766.34,5020.54,2657.82,2664.23,50.06,45.93,67.24,68.82,59.04,277.26,218.72,200.08,274.26,217.19,4.79,0.86,2.99,0.83,4.37,1.11,3.91,1.09,3.89,2.65,86,27.31,84.2,43.5,52.87,88.74,53.99,52.36,82.69,56.64,17.94,24.96,25.19,29.38,22.07
2025/6/10 0:29,48.15,87.24,1924.99,1286.09,1129.7,542.44,523.21,486.8,405.84,396.09,484.76,385.4,383.34,3232.81,2359.83,3949.05,4845.03,5063.8,59.33,74.05,64.92,58.71,55.86,279.59,270.46,216.47,219.71,252.13,4.44,2.31,3.19,4.96,4,1.46,2.95,0.49,3.92,2.37,16.29,35.6,41.15,15.29,82.79,58.74,27.48,53.04,80.95,21.69,19.61,13.72,12.07,12.65,19.71
2025/6/10 0:29,80.01,107.5,2765.19,869.67,2481.05,443.99,479.15,499.06,553.59,441.53,509.74,464.69,529.43,2273.07,3996.6,3173.29,4578.96,2673.66,69.5,49.94,59.29,46.63,68.45,237.15,274,210.12,290.81,231.29,3.95,2.98,2.66,1.29,0.77,1.7,1.58,0.16,2.5,0.31,34.7,27.87,52.44,24.95,23.66,27.63,20.17,12.64,55.26,88.02,6.25,17.33,8,12.46,24.91
2025/6/10 0:29,48.95,103.51,4445.11,1139.34,835.39,496.12,419.88,525.89,462.96,399.78,386.93,498.97,451.12,3831.43,3625.89,1545.77,3036.99,5108.59,61.29,55,54.17,54.83,60.4,237.58,244.96,249.28,263.34,263.91,0.86,1.28,3.23,1.09,4.35,1.08,1.5,1.79,2.27,1.08,68.34,92.72,25.61,24.45,60.57,20.35,47.51,42.83,84.48,75.41,20.04,12.84,10.61,9.26,21.79
2025/6/10 0:29,80.25,64.61,1143.87,1380.49,3865.17,421.22,394.05,495.22,447.47,541.03,401.06,540.53,566.9,5373.93,3099.13,2799.72,2599.75,2255.83,66.16,45.19,53.22,63.88,67.17,276.06,201.75,230.24,275.82,286.28,4.17,2.69,3.59,4.3,1.9,1.17,4.94,1.24,3.25,3.88,67.39,96.43,72.37,47.58,65.47,19.22,83.1,74.75,79.52,46.81,24.78,28.55,14.27,29.97,22.9
2025/6/10 0:29,93.32,41.46,3131.29,2151.17,853.57,462.97,537.9,485.73,384.74,454.88,569.47,409.78,411.67,4562.11,3915.31,3868.55,2657.22,5495.07,74.75,66.45,68.64,70.87,50.02,285.59,209.91,267.76,218.64,262.55,3.16,1.65,2.14,4.08,4.66,0.33,2.98,4.31,3.69,0.27,27.29,18.72,33.13,30.07,35.4,72.19,10.95,57.57,78.85,75.23,29.78,10.62,26.04,19.46,9.53
2025/6/10 0:29,46.18,58.87,1643.36,2568.53,1571.37,483.36,553.28,527.24,448.85,555,466.46,398.35,562.78,2852.08,4490.26,3557.47,4152.27,5109.85,45.79,64.01,53.88,54.01,61.87,216.36,254.91,227.63,296.58,257.73,2.41,3.45,4.88,1.46,0.2,2.81,0.57,4.33,1.48,1.44,89.08,51.85,27.42,15.17,80.4,64.38,22.72,81.09,27.01,61.77,11.47,10.14,15.32,12.56,29.03
2025/6/10 0:29,64.69,48.02,1615.76,4201.14,1603.23,384.67,399.74,549.25,439.46,419.13,401.63,485.16,419.99,5251.76,3505.8,4583.62,1803.38,4106.15,61.9,51.87,70.74,50.49,56.21,267.23,267.29,235.26,285.57,250.21,4.35,0.91,1.19,0.66,0.65,0.41,2.78,3.17,2.11,0.49,29.95,19.06,14.17,80.55,51.3,54.79,70.8,77.68,37.65,43.98,9.45,23.96,17.98,24.23,18.87
2025/6/10 0:29,58.53,66.23,2949.87,1912.08,2314.53,480.04,416.42,543.17,399.18,544.01,386.03,412.07,540.69,3088.81,3276.14,1509.43,2572.86,5222.88,75.47,57.39,76.67,79.32,45.67,293.77,289.99,237.66,277.74,264.51,4.58,3.81,2.61,3.23,3.97,1.44,1.31,0.76,4.45,4.12,57.62,52.48,41.06,22.84,18.53,87.43,53.9,72.75,32.66,80.02,13.07,12.76,8.6,9.31,29.67
2025/6/10 0:29,89.24,102.45,3152.71,2845.97,3367.55,480.25,498.15,448.8,459.2,475.87,488.02,561.78,559.17,1690.97,1870.99,3622.97,3364.14,3002.04,53.39,69.13,49.44,46.89,57.78,263.89,258.86,280.28,282.86,216.2,4.19,2.92,3.93,2.03,2.69,1.21,2.77,3.54,3.52,1.48,94.08,51.87,52.96,17.08,32.61,96.93,31.78,23.62,19.18,32.85,29.93,12.01,26.03,6.21,23.89
2025/6/10 0:29,62.74,80.01,3543.37,4297.42,520.02,536.41,547.4,413.84,495.14,472.83,542.49,404.15,453.51,2344.44,3689.18,4870.24,1781.23,5473.68,48.91,57.5,71.46,45.4,62.58,295.06,286.64,289.33,255.36,269.55,3.15,0.4,1.15,4.02,0.97,1.89,1.57,4.93,4.85,0.5,62.7,79.37,98.74,22,43.92,80.17,85.87,90.81,97.33,82.99,24.98,8.22,27.39,24.37,17.13
2025/6/10 0:30,74.01,43.33,2881.28,1724.53,1480.96,476.11,395.96,566.08,443.21,439.13,437.96,534.1,449.71,5144.59,3958.93,5051.27,3483.03,5274.05,65.99,76.8,70.5,64.61,50.09,298.2,241.82,231.69,217.33,245.73,2.64,3.42,4.19,1.73,2.39,3.94,4.44,0.89,3.21,2.76,42.82,11.34,69.11,73.62,60.56,86.55,71.57,93.78,61.5,61.53,25.26,11.24,18.54,24.55,20.93
2025/6/10 0:30,81.36,61.6,867.17,3191.69,2798.63,533.83,427.14,449.12,404.24,399.12,518.66,519.73,401.51,5152.77,4874.73,5097.53,2613.5,2104.03,46.99,47.37,52.57,52.97,63.35,295.9,267.99,246.77,237.67,268.57,1.07,4.55,0.78,1.9,3.37,4.6,0.92,3.11,3.22,2.28,83.96,84.09,23.6,35.24,77.34,74.6,16.73,46.93,69.97,44.28,28.59,17.14,18.29,15.45,24.41
2025/6/10 0:30,92.8,82,2298.97,1876.89,2238.22,568.14,469.14,434.35,478.9,468.42,503.62,550.73,509.95,5008.08,3021.58,4935.89,5232.57,2480.41,46.48,57.8,71.04,70.11,78.84,246.53,258.48,277.12,227.67,215.93,4.74,4.24,4.45,1.54,3.76,1.85,0.92,1.73,1.96,0.37,29.69,23.22,82.28,76.19,38.21,42.94,40.26,40.46,74.15,66.63,11.5,6.37,6.22,17.7,25.17
2025/6/10 0:30,40.84,52.45,1630.72,1548.35,3336.22,563.45,490.57,540.31,390.84,462.02,497.12,410.54,474.6,4148.1,4492.32,4898.36,3132.47,4041.31,64.22,69.25,68.7,63.08,47.05,206.89,289.42,213.69,293.5,242.4,3.98,4.64,4.96,0.79,4.94,0.78,1.08,1.85,0.52,1.65,85.48,20.67,12.74,63.62,35.76,56.26,74.02,65.04,39.16,56.76,13.63,27.35,21.65,18.25,18.65
2025/6/10 0:30,65.82,90.76,2023.28,2350.01,2864.9,530.04,450.82,464.24,474.69,552.66,465.71,514.86,513.08,2788.44,4959.41,3401.54,5453.69,5228.63,60.65,50.98,52.13,47.75,64.59,274.6,236.87,210.64,296.74,204.82,4.04,3.9,4.68,4.83,4.67,4.23,1.41,1.22,2.34,0.54,18.52,57.67,87.89,64.33,55.42,14.95,32.81,54.45,27.22,69.54,24.28,29.94,21.05,27.81,26.19
2025/6/10 0:30,91.65,69.38,1846.18,2634.41,2283.77,420.27,389.81,409.94,394.09,390.81,451.57,568.02,403.17,5371.57,4671.07,5172.87,2514.48,2492.59,77.25,52.32,50.48,59.18,76.87,278.78,281.24,261.87,204.27,212.11,1.27,1,3.74,1.73,0.73,0.43,3.48,1.03,1.44,2.96,15.1,60.8,56.48,26.8,46.44,17.39,34.62,37.2,49.62,82.3,14.34,24.85,6.37,12,8.28
2025/6/10 0:30,75.09,88.76,955.25,775.6,768.08,515.1,420.35,448.01,536.81,529.72,558.01,413.77,437.38,5131.1,1761.52,1758.34,2443.35,3526.66,45.39,51.23,70.25,53.51,72.16,202.71,227.1,265.87,262.08,227.44,2.58,4.31,0.42,3.76,1.05,4.62,4.16,3.06,4.21,1.29,57.29,61.67,67.05,57.82,96.26,60.17,78.54,96.1,20.47,72.71,9.83,11.05,15.32,7.14,28.99
2025/6/10 0:30,68.24,77.62,1926.1,1738.61,2420.33,516.77,530.96,539.86,472,547.72,542.01,448.44,502.79,5196.34,4210.31,1518.37,1748.09,4432.89,76.67,72.84,67.39,74.78,49.27,224.33,291.33,296.01,263.16,211.87,3.19,3.45,4.97,4.47,4.2,1.02,0.31,1.4,1.03,1.68,82.03,37.85,73.18,12.12,51.37,29.37,98.41,80.09,24.02,19.37,6.52,19.51,21.26,22.74,6.98
2025/6/10 0:30,54.57,44.54,1927.76,3874.56,3902.35,444.58,487.62,457.93,534.95,479.51,487.1,465.1,456.55,2213.39,3990.07,4567.2,3395.24,3370.48,63.64,75.56,57.71,73.92,50.25,252.43,284.07,276.97,261.43,211.38,0.48,0.6,1.79,4.27,0.56,1.13,2.04,2.14,4.4,2.66,15.07,96.62,63.41,47.93,26.16,67.6,91.78,10.27,97.36,64.81,21.29,22.58,28.91,8.37,13.89
2025/6/10 0:30,92.18,62.26,2599.23,4137.65,3813.53,415.33,496.66,458.36,403.5,514.32,469.2,474.8,561.61,3357.19,4951.94,5225.94,4801.56,2746.03,62.67,45.65,55.87,51.9,67.42,268.67,291.99,269.36,251.51,254.83,0.47,1.96,3.32,4.95,3.64,0.35,0.36,2.67,2.14,4.39,48.4,99.03,59.98,47.11,82.52,34.23,50.79,92.21,96.62,68.58,27.19,24.98,27.15,17.33,28.38
2025/6/10 0:30,54.29,109.21,1463.9,3915.54,2143.53,439.96,385.17,538.51,405.3,436.71,431.8,495.54,475.17,4249.14,4837.55,4154.31,4245.54,5360.62,65.32,62.3,76.23,59.72,67.82,290.09,232.51,215.15,277.77,211.61,0.78,0.89,2.24,1.02,4.68,2.41,0.47,2.6,2.3,3.9,63.71,57.68,13.25,91.79,55.03,29.86,96.21,99.38,29.22,86.4,16.47,19.23,24.49,11.34,17.37
2025/6/10 0:30,47.28,106.39,3290.94,3079.39,2060.4,538.66,408.36,437.9,529.04,547.17,517.49,390.91,510.86,3621.15,5265.88,5410.08,5055.84,3506.23,46.08,66.36,45.26,64.83,72.07,295.09,247.95,250.64,244.21,266,0.97,2.24,3.43,3.13,2.76,4.75,3.92,4.56,4.01,3.02,75.4,18.35,30.34,84.62,71.9,44.83,63.62,71.91,38.85,79.13,26.66,26.05,15.75,6.47,27.39
2025/6/10 0:30,93.4,84.85,568.78,1126.91,2097.87,501.35,558.65,490.01,437.47,516.92,460.25,398.72,480.7,2064.23,3910.86,1973.89,4455.22,1624.4,68.02,68.22,77.12,72.41,60.35,205.71,231.34,233.15,206.71,216.25,1.91,3.87,4.56,3.82,0.62,3.48,1.53,2.56,1.38,3.59,65.95,95.83,63.19,49.58,50.83,31.46,70.69,63.5,48.99,86.86,29.47,27.48,24.35,16.6,5.29
2025/6/10 0:30,55.76,90.3,651.75,3682.78,1781.57,416.34,432.04,508.56,498.26,409.7,400.84,488.16,406.12,5391.78,5086.41,1728.22,4455.88,3192.23,72.41,74.03,52.57,73.44,77.47,261.16,267.43,247.12,240.54,229.95,1.91,1.35,3.46,1.36,2.09,0.36,2.65,2.74,4.96,4.51,29.26,14.45,24.96,32.47,18.61,97.93,31.96,92.47,37.7,35.13,18.31,6.56,12.35,7.43,17.58
2025/6/10 0:30,101.13,54.27,1922.24,1758.69,1016.66,543.27,450.67,469.82,485.35,456.61,431.32,433.77,420.58,2776.53,4589.72,5393.3,3016.92,3050.33,79.31,69.35,54.1,52.62,64.39,249.93,252.45,214.76,213.7,271.16,4.65,2.41,1.5,2.24,4.98,3.84,3.39,0.59,1.63,1.6,74.72,94.64,58.36,36.87,73.33,13.56,45.94,34.87,37.46,48.46,10.91,21.62,11.24,10.79,18.08
2025/6/10 0:30,105.63,70.74,755.53,1192.83,1463.45,529.03,544.67,389.61,489.33,425.1,427.74,486.35,401.61,2479.11,4562.1,4176.4,1813.65,2966.37,69.61,68.82,58.61,51.22,54.3,279.27,236.95,284.73,239.58,201.83,1.13,3.98,2.29,0.11,4.55,1.16,3.19,2.66,0.18,4.65,71.74,72.8,97.08,81.18,95.26,76.76,37.38,62.22,46.59,59.27,28.34,14.97,21.13,6.79,9.5
2025/6/10 0:30,98.92,91.71,1117.19,1663.14,986.83,503.68,544.54,399.56,557.16,554.5,453.23,443.29,534.59,5380.43,3090.99,3684.25,3841.51,4484.85,57.92,53.65,75.88,68.51,77.29,262.55,280.04,213.09,236.2,245.47,0.51,3.72,4.02,4.74,2.61,1.78,3.38,2.94,2.76,2.45,61.13,57.99,12.44,94.76,71.52,75.99,11.25,80.54,11.56,53.08,22.39,22.38,29.9,8.04,25.24
2025/6/10 0:30,95.2,74.42,608.66,3177.41,2557.12,422.21,485.94,381.72,420.98,479.3,413.95,461.14,536.01,2822.71,5290.67,1969.62,3736.2,1684.99,79.98,49.49,48.56,79.36,75.4,202.84,254.09,246.61,223.5,295.83,4.29,1.83,4.92,2.55,4.9,4.05,0.38,1.19,3.44,4.72,78.16,22.33,38.91,79.78,60.75,60.54,51.89,47.17,86.31,74.66,9.29,28.85,9.69,12.51,17.7
2025/6/10 0:30,56.32,102.48,3115.05,1665.34,2897.72,489.45,555.16,545.68,469.55,523.36,389.85,533.23,440.53,2389.48,4311.41,3812.64,2569.59,4736.4,64.72,76.59,72.38,45.28,62.77,206.74,299.86,254.49,203.03,283.76,3.81,3.8,1.9,3.63,2.54,1.87,4.72,2.98,4.1,2.09,32.82,87,64.97,44.2,34.79,84.33,40,55.07,11.73,41.12,14.91,5.76,8.53,24.04,25.1
2025/6/10 0:30,76.32,68.53,2018.02,1454.78,2209.34,443.07,486.06,450.69,459.87,409.25,557.06,399.07,496.81,2610.81,3049,3382.2,2251.99,2396.24,45.38,56.03,57.59,67.66,51.83,265.53,214.13,285.88,211.53,283.24,1.14,2.07,1.04,2.01,2.36,3.37,2.39,4.15,2.37,1.43,72.68,17.44,40.65,66.9,60.07,42.58,34.15,87.72,40.77,47.73,16.01,22.72,9.77,27.79,13.61
2025/6/10 0:30,70.31,58.38,3833.94,3030.79,1962.35,444.64,564.97,440.62,385.94,534.82,535.09,551.46,428.84,4940.36,2971.35,4140,4126.04,1896.27,53.4,79.54,57.08,70.23,62.89,234.75,227.22,272.44,278.81,283.34,1.68,3.62,4.4,3.46,0.12,2.83,2.09,2.53,2.69,3.69,31.24,17.63,62.09,57.01,98.99,97.72,85.77,48.03,49.48,99.32,24.61,20.54,28.83,6.21,11.48
2025/6/10 0:30,107.1,91.2,3324.16,3492.53,501.68,420.93,474.3,408.82,508.57,480.25,392.1,385.42,563.08,2257.03,1864.96,4782.34,1631.99,1790.58,62.77,72.49,69.29,58.78,55.59,284.73,249.77,294.15,265.87,277.31,1.64,0.9,0.52,4.63,2.87,3.94,0.54,2.68,2.93,1.16,90.93,69.42,37,54.35,43.28,35.63,77.94,32.31,87.06,96.55,8.98,16.93,24.8,25.65,17.24
2025/6/10 0:30,50.42,52.01,2201.96,4412.2,1820.99,410.09,567.99,418.29,465.3,388.12,413.72,514.58,508.77,2625.95,3591.49,2045.16,4430.84,4620.55,58.6,47.39,73.01,78.6,52.83,223.46,275.52,278.51,221.34,208.08,1.9,0.57,0.65,0.92,4.51,0.34,3.14,4.92,3.92,2.08,51.32,22.06,76.03,29.27,56.45,65.91,61.92,15.94,82.41,21.62,5.99,8.97,27.88,29.06,6.01
2025/6/10 0:30,87,79.41,4237.77,3170.6,3727.59,536.52,404.51,501.63,546.1,564.49,427.41,406.47,550.56,2057.94,5021,4324.74,4919.7,2839.55,56.98,79.16,72.86,66.09,79.86,215.96,291.61,281.82,263.49,233.81,3.77,0.37,4.12,1.76,2.87,4.9,0.96,3.46,1.58,3.15,74.53,25.06,76.76,55.19,30.86,40.34,16.43,97.05,70.09,57.3,9.01,18.09,17.39,7.82,7.97
2025/6/10 0:30,81.46,62.98,2953.14,4106.9,4162.53,513.11,412.07,478.45,433.86,483.58,471.51,538.28,462.54,4090.57,1833.44,2874.15,1857.15,2561.56,52.22,66.76,50.13,73.79,64.39,260.23,231.97,252.52,271.49,203.45,5,4.31,3.23,1.02,3.27,2.65,0.32,0.95,4.43,4.89,31.41,31.89,30.75,74.5,53.34,80.93,58.44,18.98,34.08,74.1,18.56,24.96,19.18,14.82,8.86
2025/6/10 0:30,90.74,95.85,4312.31,4210.43,2433.2,407.5,430.31,472.92,518.68,385.45,490.82,559.33,488.73,4289.71,5148.75,2473.88,4223.27,2007.99,60.87,58.62,51.38,74.84,46.65,219.85,211.94,223.69,220.61,255.54,3.79,3.27,2.31,4.68,1.52,1.07,2.5,3,4.33,2.45,95.55,99.52,55.5,87.45,28.64,31.43,39.89,98.16,41.39,56.93,24.22,5.03,9.6,18.04,22.19
2025/6/10 0:30,84.94,102.22,3144.17,2718.9,847.92,456.56,556.35,427.64,488.44,409.73,474.2,417.07,447.54,5008.66,3074.22,5318.69,4878.08,2293.8,45.88,45.22,73.13,57.7,77.92,257.41,205.45,271.69,238.48,252.22,3.6,2.71,2.48,1.53,4.52,4.78,1.7,2.92,4.82,2,13.61,53.91,56.72,87.68,60.26,32.2,50.61,24.05,81.65,56.15,9.08,11.38,28.22,13.12,22.32
2025/6/10 0:30,79.71,61.44,1825.04,1676.51,2275.61,542.77,427.54,529.01,391.69,490.57,557.92,392.72,385.44,4102.3,4355.42,5359.12,4958.29,3432.52,76.09,62.55,58.67,71.38,67.81,267.18,254.36,232.6,265.27,204.66,1.15,3.63,1.45,4.01,4.97,3.48,4.56,1.6,0.22,1.75,12.49,60.58,68.07,59.26,75.21,30.33,79.77,30.39,91.99,25.97,11.01,5.83,17.03,14.98,6.81
2025/6/10 0:30,83.89,52.4,2528.91,2336.05,1182.74,457.3,526.74,386.42,470.78,556.58,469.17,520.13,540.54,4103.78,3602.9,1702.36,1506.16,2976.16,52.9,56.21,79.97,58.5,65.84,293.33,220.32,269.52,237.6,224.9,0.91,4,4.71,3.94,2.12,0.45,4.38,2.82,0.25,0.35,57.88,28.14,69.83,32.61,74.09,96.11,82.88,62.75,77.85,60.01,24.53,13.1,7.11,8.53,19.49
2025/6/10 0:30,102.83,69.39,748.69,2405.45,3877.47,494.01,522.54,424.91,549.08,434.64,458.89,516.98,478.41,1638.54,3350.17,2870.56,4705.96,4017.92,74.68,66.32,50.49,45.85,59.98,240.34,213.83,251.67,235.16,207.95,0.11,4.06,2.42,1.32,1.77,3.79,3.42,1.42,4.51,4.26,97.68,78.15,75.59,42.54,94.77,92.29,25.35,19.47,23.58,96.13,19.3,26.39,18.39,23.08,16.32
2025/6/10 0:30,88.96,85.02,2883.32,1662.65,2637.4,451.09,399.88,413.34,518.89,491.81,525.18,380.27,552.63,4856.77,2759.44,2089.45,1967.29,4493.33,67.88,72.29,54.98,50.21,47.71,245.4,244.08,211.68,275.22,266.11,0.31,0.49,0.94,4.6,1.25,3.51,2.11,1.08,0.14,0.8,56.36,30.84,78.78,22.98,20.71,29.92,24.97,90.1,34.11,81.03,25.18,15.11,15.98,18.27,10.29
2025/6/10 0:30,47.77,95.82,952.49,1940.04,530.3,528.99,556.65,479.37,408.25,434.2,414.08,429.36,427.65,2430.25,5272.37,3430.84,3003.85,5228.79,55.76,56.13,47.83,72.69,54.82,271.6,263.86,215.32,249.49,231.32,2.94,1.76,3.18,4.32,2.03,4.97,1.58,1.33,1.43,1.9,12.47,21.2,61.05,83.37,85.91,97.71,31.93,56.37,95.37,47.28,19.15,19.01,17.77,23.31,16.63
